month,OIL,COAL,COPPER,IRONORE,ALUMINIUM,PALMOIL,RUBBER,LNG,NICKEL,ZINC,COFFEEARABICA,COFFEEROBUSTA,LEAD,TIN,HARDWOOD,SOFTWOOD
1992-12-01,17.9300000000000,35.0000000000000,2211.95028749237,14.3100000000000,1209.02380371094,331.372531190434,40.0838279724121,3.78000000000000,5751.19042968750,1061.476196289060,77.4645462036133,52.0868186950684,456.697265625000,5765.80926595459,604.347412109375,238.093215942383
1993-01-01,17.2400000000000,35.0000000000000,2264.21397077332,12.5800000000000,1208.09997558594,338.809819920393,41.0923004150391,3.61000000000000,5948.10009765625,1067.574951171880,68.6589965820313,48.1324996948242,436.901947021484,5913.09992277222,605.350402832031,225.016952514648
1993-02-01,18.2300000000000,31.0000000000000,2212.18139313507,12.5800000000000,1203.15002441406,351.205301136993,40.5738983154297,3.68000000000000,6050.75000000000,1073.625000000000,67.4615783691406,48.2510528564453,415.000946044922,5792.75006144409,618.109069824219,253.741531372070
1993-03-01,18.5000000000000,31.0000000000000,2152.38020099945,12.5800000000000,1150.47827148438,337.157089091513,38.4748191833496,3.60000000000000,5974.91308593750,996.760864257813,62.7691307067871,46.8591308593750,405.427062988281,5666.30466264038,616.809143066406,263.156768798828
1993-04-01,18.4400000000000,31.0000000000000,1953.62060192108,12.5800000000000,1110.27502441406,323.935242460474,37.3938331604004,3.82000000000000,5987.50000000000,1006.000000000000,56.8804779052734,45.5071411132813,422.113708496094,5596.49999379883,645.416564941406,284.546600341797
1993-05-01,18.1700000000000,31.0000000000000,1799.35169844818,12.5800000000000,1125.42102050781,305.755203342794,36.9416618347168,3.80000000000000,5777.78955078125,979.263183593750,61.4760017395020,46.9085006713867,407.657562255859,5505.47363722839,776.625427246094,292.741516113281
1993-06-01,17.3700000000000,31.0000000000000,1857.87070840454,12.5800000000000,1168.09094238281,294.186087540634,36.7819824218750,3.79000000000000,5544.31835937500,928.227294921875,61.9854545593262,47.6486358642578,397.061309814453,5115.45443951416,803.574645996094,275.360168457031
1993-07-01,16.3700000000000,31.0000000000000,1927.33981992645,12.5800000000000,1203.18176269531,299.144280027274,36.6773490905762,3.76000000000000,5051.18164062500,930.068176269531,71.5566635131836,50.3938102722168,389.636352539063,4978.54537110901,829.748046875000,306.991516113281
1993-08-01,16.4300000000000,31.0000000000000,1951.07137548676,12.5800000000000,1172.76196289063,294.186087540634,37.3352432250977,3.63000000000000,4740.47607421875,886.833312988281,76.5577239990234,59.2909088134766,389.880950927734,4819.00006005859,835.599426269531,271.033905029297
1993-09-01,15.8000000000000,31.0000000000000,1858.24999750519,12.5800000000000,1116.90905761719,290.880625882874,37.3309974670410,3.50000000000000,4376.04541015625,875.727294921875,79.8178253173828,63.4243469238281,376.340911865234,4510.68192121277,851.098266601563,280.957641601563
1993-10-01,16.4400000000000,31.0000000000000,1646.99992897491,12.5800000000000,1089.42858886719,275.179683008515,36.2018737792969,3.36000000000000,4464.85693359375,918.571411132813,75.0514297485352,60.0490493774414,386.071441650391,4687.23822227783,851.332153320313,295.724578857422
1993-11-01,15.0900000000000,31.0000000000000,1632.56810484467,12.5800000000000,1040.02270507813,297.698140552004,36.7000007629395,3.41000000000000,4642.27294921875,929.386352539063,77.0684967041016,62.5320014953613,401.636352539063,4643.81828251038,835.173889160156,294.067810058594
1993-12-01,13.3600000000000,31.0000000000000,1723.62507366180,12.5800000000000,1091.34997558594,337.570271798733,36.9828758239746,3.21000000000000,5139.79980468750,975.534973144531,80.0042877197266,62.9466667175293,460.375000000000,4781.69987844543,830.070922851563,285.957641601563
1994-01-01,14.1700000000000,31.0000000000000,1807.07136699066,11.4500000000000,1170.00000000000,334.677992848193,36.6970481872559,3.07000000000000,5584.04785156250,998.595214843750,77.2095260620117,60.9142875671387,491.404754638672,4950.71412927856,774.167724609375,305.161010742188
1994-02-01,13.7500000000000,31.0000000000000,1865.07501472778,11.4500000000000,1270.52502441406,319.803415388274,38.7229843139648,3.17000000000000,5830.10009765625,969.750000000000,82.1647338867188,62.2505264282227,484.450012207031,5442.45008562927,758.362976074219,305.161010742188
1994-03-01,13.6900000000000,29.5000000000000,1913.17391866455,11.4500000000000,1287.69567871094,326.414338703794,41.4017639160156,3.16000000000000,5590.43457031250,937.608703613281,85.5691299438477,66.4621734619141,451.086944580078,5405.52162415466,770.990417480469,285.631347656250
1994-04-01,15.1500000000000,29.5000000000000,1881.36846713562,11.4500000000000,1277.28942871094,358.642589866953,43.0258674621582,3.11000000000000,5400.26318359375,924.342102050781,89.2284240722656,72.6384201049805,440.421051025391,5383.05257147217,819.889526367188,315.970001220703
1994-05-01,16.4300000000000,31.4000000000000,2144.50007046051,11.4500000000000,1321.04760742188,403.266322246712,44.4239311218262,3.11000000000000,6082.85693359375,956.714294433594,121.9842834472660,96.0476226806641,475.857147216797,5493.47632770691,855.095886230469,296.720001220703
1994-06-01,17.2300000000000,33.6000000000000,2363.09102303009,11.4500000000000,1402.36364746094,419.793630535512,47.6454467773438,3.32000000000000,6287.04541015625,966.000000000000,142.5604553222660,113.3077163696290,524.477294921875,5497.63622927551,876.799743652344,326.339996337891
1994-07-01,18.0400000000000,33.1000000000000,2447.23803404999,11.4500000000000,1491.95239257813,419.793630535512,56.7508430480957,3.43000000000000,6230.57128906250,962.642883300781,217.6670074462890,164.6499938964840,579.047607421875,5300.95254420166,875.945190429688,285.230010986328
1994-08-01,16.9800000000000,33.1000000000000,2409.74997397766,11.4500000000000,1457.06823730469,472.515733889314,57.2041358947754,3.55000000000000,5856.13623046875,946.909118652344,198.0730438232420,162.6795654296880,570.568176269531,5173.31831375122,887.325317382813,302.109985351563
1994-09-01,16.1300000000000,33.1000000000000,2504.84103139343,11.4500000000000,1571.09094238281,507.388364466150,57.4546775817871,3.60000000000000,6370.68164062500,993.545471191406,220.1023864746090,182.9528503417970,612.954528808594,5318.72715839233,861.728332519531,293.529998779297
1994-10-01,16.4800000000000,33.1000000000000,2546.02375416412,11.4500000000000,1694.26196289063,510.693826123910,62.0467109680176,3.42000000000000,6735.85693359375,1059.547607421880,198.6757202148440,170.0899963378910,640.642883300781,5479.28570116882,806.863708496094,285.910003662109
1994-11-01,17.2000000000000,33.1000000000000,2803.54541098175,11.4500000000000,1885.88635253906,584.240348009069,60.9529418945313,3.25000000000000,7474.54541015625,1150.272705078130,181.6443634033200,155.3099975585940,679.321044921875,6139.09096548462,792.309448242188,286.320007324219
1994-12-01,16.1300000000000,36.1000000000000,2980.69999645081,11.4500000000000,1878.37500000000,590.024905910148,66.4718246459961,3.23000000000000,8540.65039062500,1112.750000000000,167.4733276367190,130.4771423339840,634.375000000000,5935.50001380005,777.809753417969,306.549987792969
1995-01-01,16.8800000000000,37.1000000000000,3003.26189506836,12.2700000000000,2059.35717773438,541.269346458189,74.5844345092773,3.38000000000000,9596.19042968750,1154.809570312500,172.3336791992190,132.7194671630860,664.809509277344,6187.61911367188,793.984802246094,281.660003662109
1995-02-01,17.4400000000000,37.6000000000000,2870.45015814514,12.2700000000000,1905.44995117188,546.227538944829,80.3208160400391,3.54000000000000,8431.25000000000,1030.675048828130,168.7110595703130,135.2178955078130,577.799987792969,5431.00009616699,753.468200683594,294.470001220703
1995-03-01,17.3500000000000,38.3500000000000,2919.67397804871,12.2700000000000,1799.97827148438,567.713039720269,81.7763366699219,3.80000000000000,7522.39111328125,1021.695678710940,178.2169494628910,146.8317413330080,582.043457031250,5516.30431739197,714.200012207031,299.170013427734
1995-04-01,18.7700000000000,37.1000000000000,2894.88882296448,12.2700000000000,1849.44445800781,511.388216303471,83.4583282470703,3.82000000000000,7405.00000000000,1059.138916015630,172.8073730468750,145.4736785888670,605.777770996094,5854.44416690063,732.599548339844,293.739990234375
1995-05-01,18.4300000000000,38.7700000000000,2771.57125569763,12.2700000000000,1765.47619628906,491.135341088728,78.1338729858398,3.71000000000000,7262.38085937500,1036.619018554690,168.8331756591800,141.8863677978520,595.880981445313,5924.52400956421,750.781799316406,294.209991455078
1995-06-01,17.3300000000000,40.7700000000000,2987.68194348755,12.2700000000000,1775.79541015625,521.992873817422,69.6610107421875,3.85000000000000,7877.27294921875,1007.772705078130,152.2459106445310,129.5340881347660,610.272705078125,6646.81828855591,759.100646972656,316.869995117188
1995-07-01,16.0600000000000,41.0500000000000,3076.45005816650,12.2700000000000,1867.27502441406,563.408459905275,60.9580421447754,3.62000000000000,8618.00000000000,1028.055053710940,143.8331604003910,120.8884201049800,622.400024414063,6640.75033574219,752.333129882813,318.010009765625
1995-08-01,16.4900000000000,40.8800000000000,3040.13619641418,12.2700000000000,1890.04541015625,540.407867161051,58.8694648742676,3.32000000000000,8931.81835937500,1015.477294921880,151.4121704101560,131.2826080322270,623.386352539063,6966.13631591797,741.703918457031,305.355926513672
1995-09-01,16.7700000000000,40.9300000000000,2910.42504276428,12.2700000000000,1761.72497558594,524.822751533498,61.1029472351074,3.35000000000000,8397.25000000000,988.025024414063,131.8699951171880,116.4134979248050,591.250000000000,6333.74986909790,728.706604003906,300.177978515625
1995-10-01,16.1800000000000,40.9700000000000,2810.06817431793,12.2700000000000,1671.95458984375,553.615576004107,63.9567298889160,3.43000000000000,8068.86376953125,980.431823730469,125.3804626464840,114.1536331176760,639.386352539063,6209.54555587158,723.496154785156,274.593231201172
1995-11-01,16.8200000000000,39.5900000000000,2981.61903664856,12.2700000000000,1655.92858886719,549.546243686869,73.1826400756836,3.41000000000000,8498.09570312500,1033.190429687500,123.2310028076170,112.7880020141600,710.500000000000,6381.66644514770,716.059265136719,322.974578857422
1995-12-01,17.9300000000000,39.3500000000000,2918.21064537659,12.2700000000000,1657.81579589844,539.940828402367,74.2052536010742,3.45000000000000,8074.21044921875,1017.157897949220,103.9921035766600,94.7236862182617,728.026306152344,6275.78978494263,715.846313476563,306.156768798828
1996-01-01,17.7900000000000,39.3700000000000,2604.99992943115,12.9700000000000,1584.47619628906,482.303139575902,70.2992553710938,3.59000000000000,7870.71435546875,1019.690490722660,109.3799972534180,91.9940032958984,709.880981445313,6257.14255352173,719.359313964844,297.694915771484
1996-02-01,17.6900000000000,39.2800000000000,2544.66672335968,12.9700000000000,1594.57141113281,483.417085427136,70.5528717041016,3.81000000000000,8198.50000000000,1035.833374023440,123.7900009155270,100.1764678955080,768.428588867188,6189.28563092651,713.663635253906,290.355926513672
1996-03-01,19.4600000000000,39.0100000000000,2563.34994940033,12.9700000000000,1614.85717773438,462.982925485876,70.6951370239258,3.76000000000000,8046.39990234375,1063.250000000000,119.0461883544920,91.9880981445313,816.700012207031,6205.24974938354,728.676940917969,299.450012207031
1996-04-01,20.7800000000000,39.3300000000000,2594.17496803894,12.9700000000000,1587.40002441406,494.922948273802,66.6406784057617,3.82000000000000,8047.00000000000,1043.949951171880,122.0080871582030,91.4523773193359,812.025024414063,6467.25021337280,751.381896972656,307.239990234375
1996-05-01,19.1200000000000,38.2000000000000,2658.76193080902,12.9700000000000,1593.85717773438,503.068345900850,67.3298873901367,3.82000000000000,8042.85693359375,1036.547607421880,128.5595397949220,92.1022720336914,840.976196289063,6401.90484060059,753.108032226563,296.209991455078
1996-06-01,18.5600000000000,38.2000000000000,2177.59998270721,12.9700000000000,1485.75000000000,446.578799775659,66.9493255615234,3.79000000000000,7713.15771484375,1009.400024414060,127.9079971313480,86.4625015258789,796.575012207031,6183.74986024780,747.909179687500,313.649993896484
1996-07-01,19.5600000000000,38.4000000000000,1983.93479971771,12.9700000000000,1460.02172851563,418.136566175585,61.2968292236328,3.79000000000000,7202.60888671875,1000.521728515630,120.4719085693360,78.1438064575195,783.782592773438,6245.52201011352,743.965393066406,304.739990234375
1996-08-01,20.1900000000000,38.3500000000000,2017.85720584564,12.9700000000000,1466.78576660156,449.586843160850,59.0986747741699,3.87000000000000,7037.61914062500,1007.952392578130,122.4850006103520,80.1590881347656,816.166687011719,6109.52357194824,743.433593750000,311.079986572266
1996-09-01,22.1400000000000,38.1000000000000,1935.07143060913,12.9700000000000,1405.76196289063,468.685010398336,59.1942138671875,3.81000000000000,7329.80957031250,998.976196289063,114.0459976196290,75.0749969482422,794.261901855469,6093.71419671631,755.312377929688,336.140014648438
1996-10-01,23.4300000000000,37.6000000000000,1960.19567519531,12.9700000000000,1336.02172851563,448.412445153570,56.3275604248047,4.04000000000000,7028.69580078125,1002.717407226560,120.6191329956050,72.9730453491211,741.065246582031,5933.09072906494,753.334533691406,316.822021484375
1996-11-01,22.2500000000000,35.7000000000000,2215.42864607391,12.9700000000000,1451.04760742188,466.772402854877,57.6167221069336,4.41000000000000,6960.71435546875,1044.314331054690,119.6105575561520,70.5277786254883,720.285705566406,5993.85704796753,753.654357910156,336.245758056641
1996-12-01,23.5100000000000,35.3500000000000,2264.59527826385,12.9700000000000,1500.97619628906,480.961622242465,57.0197410583496,4.32000000000000,6571.04785156250,1036.547607421880,115.0052566528320,63.0789489746094,689.357116699219,5826.23784094849,726.843627929688,309.339996337891
1997-01-01,23.2900000000000,35.2300000000000,2427.27279402924,13.0400000000000,1575.13635253906,522.674908682214,55.8481178283691,4.29000000000000,7069.13623046875,1086.136352539060,131.8300018310550,67.6600036621094,691.522705078125,5871.13625131226,740.310302734375,309.668487548828
1997-02-01,20.5400000000000,34.6000000000000,2406.63156159363,13.0400000000000,1582.05297851563,532.262345182564,55.3733787536621,4.40000000000000,7736.57910156250,1178.157958984380,167.1999969482420,76.6500015258789,657.894714355469,5874.31588818970,753.287170410156,314.033874511719
1997-03-01,19.4200000000000,34.5000000000000,2420.18420872650,13.0400000000000,1631.18420410156,508.010659345096,55.6373825073242,4.11000000000000,7893.21044921875,1254.342163085940,193.8164978027340,81.3079986572266,693.552612304688,5901.31588978271,756.653381347656,298.155364990234
1997-04-01,17.9800000000000,35.4000000000000,2389.31814949341,13.0400000000000,1561.11364746094,509.470151042915,52.1887283325195,3.72000000000000,7313.13623046875,1240.022705078130,204.4282073974610,78.4840927124023,641.613647460938,5707.59082789307,749.820312500000,270.201721191406
1997-05-01,19.4700000000000,35.7300000000000,2513.29993523407,13.0400000000000,1625.44995117188,508.570744553507,50.2027168273926,3.73000000000000,7476.00000000000,1310.125000000000,264.4956970214840,95.7395172119141,617.849975585938,5704.84985441895,747.563476562500,313.149169921875
1997-06-01,18.0200000000000,34.5000000000000,2611.28570015411,13.0400000000000,1567.19042968750,471.648255582929,50.4376411437988,3.66000000000000,7060.00000000000,1354.976196289060,212.5514068603520,91.9352416992188,614.047607421875,5560.28570594788,736.601989746094,279.224609375000
1997-07-01,18.4500000000000,35.0000000000000,2449.19570404663,13.0400000000000,1591.58691406250,445.025406306970,42.5833091735840,3.50000000000000,6832.73925781250,1517.021728515630,186.5195007324220,82.5190887451172,633.500000000000,5435.78267101746,705.695922851563,303.359619140625
1997-08-01,18.7900000000000,36.9300000000000,2250.10004305115,13.0400000000000,1710.02502441406,444.545157898553,41.5438346862793,3.43000000000000,6764.45019531250,1650.625000000000,185.1710052490230,76.9238128662109,607.375000000000,5423.29993872681,649.004394531250,289.818267822266
1997-09-01,18.7300000000000,37.1500000000000,2104.30955452118,13.0400000000000,1611.61901855469,460.627811590368,39.4330215454102,3.50000000000000,6498.28564453125,1638.285766601560,184.3800048828130,77.4347610473633,632.880981445313,5493.47632770691,587.028381347656,298.624755859375
1997-10-01,20.1200000000000,37.1500000000000,2050.69556840210,13.0400000000000,1607.32604980469,490.541116318705,39.6250038146973,3.50000000000000,6373.47802734375,1276.673950195310,161.4465179443360,76.9039154052734,598.195678710938,5556.52174519653,534.517395019531,278.460235595703
1997-11-01,19.1600000000000,33.6000000000000,1918.49994499359,13.0400000000000,1598.32495117188,493.093554970570,38.1292304992676,3.63000000000000,6137.25000000000,1171.150024414060,154.1477813720700,78.1955566406250,562.599975585938,5650.99988488159,516.443237304688,299.178527832031
1997-12-01,17.2400000000000,31.4000000000000,1761.45239143524,13.0400000000000,1530.52380371094,498.668396251390,32.9057197570801,3.66000000000000,5942.38085937500,1101.261962890630,174.2542114257810,84.6463165283203,525.738098144531,5506.19050203857,471.019866943359,275.661743164063
1998-01-01,15.0700000000000,31.4000000000000,1687.60000986328,13.4100000000000,1485.47497558594,548.631434767721,30.6676578521729,3.46000000000000,5489.00000000000,1096.250000000000,175.0352630615230,86.0278930664063,530.650024414063,5200.49997043457,413.366668701172,287.298645019531
1998-02-01,14.1800000000000,33.4400000000000,1663.99998604431,13.4100000000000,1465.17504882813,595.774316625725,37.3037719726563,2.98000000000000,5367.25000000000,1043.199951171880,175.8736877441410,85.7905273437500,515.625000000000,5236.49997255859,504.151336669922,277.702972412109
1998-03-01,13.2400000000000,31.8800000000000,1747.15916341095,13.4100000000000,1438.31823730469,599.866063057513,33.7919349670410,2.81000000000000,5397.04541015625,1046.750000000000,154.8209075927730,84.6718215942383,558.977294921875,5468.63633969726,506.134826660156,278.619628906250
1998-04-01,13.3900000000000,31.1800000000000,1800.12507817535,13.4100000000000,1417.55004882813,628.882695039262,35.0308113098145,2.61000000000000,5391.00000000000,1096.175048828130,147.0828552246090,90.5980987548828,571.775024414063,5707.00011245117,505.975799560547,280.309234619141
1998-05-01,13.9700000000000,30.2800000000000,1731.65792903595,13.4100000000000,1364.31579589844,643.723706352545,35.4933815002441,2.67000000000000,5016.84228515625,1060.368408203130,134.3464965820310,92.6439971923828,542.736816406250,5868.15778062744,472.686767578125,297.549530029297
1998-06-01,12.4800000000000,30.0000000000000,1656.59518632507,13.4100000000000,1305.52380371094,583.237976264834,31.8879814147949,2.66000000000000,4456.90478515625,1007.595214843750,121.5568161010740,84.5459060668945,526.476196289063,5967.85682216797,451.423431396484,290.689453125000
1998-07-01,12.7200000000000,30.0000000000000,1655.66672697449,13.4100000000000,1312.66662597656,583.586786786787,31.9238033294678,2.57000000000000,4332.61914062500,1043.500000000000,113.8600006103520,78.4040908813477,543.642883300781,5651.19028632812,437.603240966797,268.340270996094
1998-08-01,12.4900000000000,26.2000000000000,1619.92507875671,13.4100000000000,1310.55004882813,589.898124345425,29.6425247192383,2.57000000000000,4078.00000000000,1029.050048828130,119.8919067382810,79.9823837280273,526.849975585938,5690.26295066528,455.575927734375,269.071929931641
1998-09-01,13.8000000000000,27.0900000000000,1646.77269191284,13.4100000000000,1341.88635253906,626.842851888825,30.9741363525391,2.65000000000000,4100.90917968750,999.636352539063,108.0723800659180,80.8761901855469,519.454528808594,5479.77280592957,503.496490478516,276.912902832031
1998-10-01,13.2600000000000,27.1000000000000,1585.49992534637,13.4100000000000,1303.70458984375,613.456172677020,33.0645370483398,2.76000000000000,3870.45458984375,941.363647460938,107.0677261352540,80.3568191528320,493.204559326172,5424.49987151794,510.489501953125,265.692993164063
1998-11-01,11.8800000000000,26.1000000000000,1573.72497511139,13.4100000000000,1295.30004882813,616.525423728814,32.5996360778809,2.67000000000000,4117.25000000000,965.950012207031,115.1447372436520,80.4000015258789,493.024993896484,5477.99998680725,513.986022949219,281.839109094571
1998-12-01,10.4100000000000,26.1000000000000,1475.76309447174,13.4100000000000,1250.39477539063,579.736842105263,30.4433860778809,2.64000000000000,3865.76318359375,961.578918457031,116.0317611694340,82.8176498413086,500.605255126953,5262.36833021851,534.965026855469,283.747387121335
1999-01-01,11.3200000000000,26.1000000000000,1432.00002842255,11.9300000000000,1219.40002441406,560.560526315790,32.4237251281738,2.64000000000000,4264.00000000000,931.750000000000,111.4768447875980,81.6494750976563,491.625000000000,5102.99996468201,538.461547851563,290.985212838709
1999-02-01,10.7500000000000,26.1000000000000,1412.95000000000,11.9300000000000,1186.47500000000,484.718018895234,31.1576550487994,2.57000000000000,4623.25000000000,1017.600000000000,103.2415789473680,77.7347368421053,512.950000000000,5262.00000000000,538.461538461538,286.341869677404
1999-03-01,12.8600000000000,26.1000000000000,1378.47727272727,11.9300000000000,1179.86363636364,428.768421052632,28.8789215624098,2.61000000000000,5002.95454545455,1028.795454545450,103.2286956521740,72.7000000000000,506.795454545455,5292.95454545455,555.944055944056,300.619906452749
1999-04-01,15.7300000000000,26.1000000000000,1463.72500000000,11.9300000000000,1277.85000000000,439.736301910627,26.8336015897715,2.68000000000000,5054.75000000000,1018.175000000000,99.6942857142857,68.8909523809524,517.075000000000,5381.75000000000,566.433566433567,285.047054192642
1999-05-01,16.1200000000000,26.1000000000000,1510.44736842105,11.9300000000000,1323.13157894737,398.457894736842,27.1119141366967,3.02000000000000,5395.78947368421,1039.921052631580,108.9080000000000,68.1695000000000,540.710526315789,5643.15789473684,580.419580419580,303.763412075785
1999-06-01,16.2400000000000,26.1000000000000,1422.15909090909,11.9300000000000,1315.52272727273,330.785020658438,27.3775720337940,3.19000000000000,5194.77272727273,999.909090909091,104.2050000000000,66.1995454545455,495.454545454545,5262.72727272727,608.391608391608,290.644368794326
1999-07-01,18.7500000000000,26.1000000000000,1639.18181818182,11.9300000000000,1403.36363636364,279.581578947368,25.6837037755005,3.23000000000000,5696.36363636364,1071.227272727270,90.8495238095238,62.2776190476191,495.113636363636,5210.45454545455,622.377622377622,290.949076051365
1999-08-01,20.2100000000000,26.1000000000000,1646.73809523810,11.9300000000000,1421.69047619048,308.271052631579,25.4753358415723,3.52000000000000,6431.42857142857,1129.690476190480,87.6400000000000,63.7572727272727,502.238095238095,5224.28571428571,629.370629370629,296.194634651770
1999-09-01,22.3700000000000,26.1000000000000,1749.68181818182,11.9300000000000,1492.06818181818,342.404463627750,27.0186197501992,3.83000000000000,7029.09090909091,1192.931818181820,81.0590476190476,60.4395238095238,506.500000000000,5336.81818181818,643.356643356643,314.873561761873
1999-10-01,22.1900000000000,25.6000000000000,1723.28571428571,11.9300000000000,1473.33333333333,326.073797241815,29.3584884365298,4.14000000000000,7317.61904761905,1147.976190476190,92.1990476190476,59.2519047619048,496.404761904762,5425.23809523810,643.356643356643,323.226662643173
1999-11-01,24.2200000000000,25.1000000000000,1726.77272727273,11.9300000000000,1472.43181818182,315.968841285297,33.5908337597613,4.25000000000000,7946.81818181818,1146.386363636360,114.0173673127830,64.3731570996736,477.568181818182,5835.22727272727,643.356643356643,309.670467087211
1999-12-01,25.0100000000000,25.1000000000000,1764.88235294118,11.9300000000000,1554.73529411765,311.998315656499,31.0779352423479,4.43000000000000,8073.23529411765,1185.235294117650,123.5641176470590,66.4029411764706,478.735294117647,5719.11764705882,643.356643356643,314.244248862696
2000-01-01,25.2100000000000,25.1000000000000,1843.85000000000,12.4500000000000,1679.85000000000,301.789567871993,29.2073872883050,4.54000000000000,8315.25000000000,1178.575000000000,109.1660000000000,53.6185000000000,471.875000000000,5926.25000000000,643.356643356643,295.278665296307
2000-02-01,27.1500000000000,25.1000000000000,1807.02500000000,12.4500000000000,1679.42500000000,277.579808932284,33.3910988232947,4.58000000000000,9583.75000000000,1098.250000000000,101.6453333333330,49.6168333333333,453.250000000000,5669.00000000000,643.356643356643,312.795879819679
2000-03-01,27.4900000000000,25.1000000000000,1739.80000000000,12.4500000000000,1579.64000000000,294.389030712951,30.9419130507091,4.95000000000000,10255.40000000000,1113.000000000000,97.9460000000000,47.1712000000000,441.840000000000,5463.80000000000,636.363636363636,320.711000000000
2000-04-01,23.4500000000000,25.1000000000000,1681.90750000000,12.4500000000000,1458.74500000000,318.140905860989,31.9301483398313,5.08000000000000,9746.50000000000,1132.520000000000,92.5640000000000,45.2250000000000,423.020000000000,5398.05000000000,636.363636363636,298.832000000000
2000-05-01,27.2300000000000,25.6000000000000,1785.09782608696,12.4500000000000,1468.06521739130,283.167092138853,31.2017020258803,4.58000000000000,10122.91304347830,1154.073913043480,91.7572727272727,45.1886363636364,412.608695652174,5437.95652173913,633.931286105199,310.909000000000
2000-06-01,29.6200000000000,25.6000000000000,1752.07272727273,12.4500000000000,1509.37272727273,272.233919359933,30.3866550681669,5.14000000000000,8384.31818181818,1116.190909090910,84.1027272727273,43.7195454545455,419.554545454545,5461.18181818182,629.370629370629,303.421000000000
2000-07-01,28.1600000000000,25.6000000000000,1803.14285714286,12.4500000000000,1564.37619047619,266.543846720707,29.4021076293167,5.38000000000000,8174.80952380952,1135.914285714290,84.6733333333333,41.9557142857143,453.104761904762,5329.76190476190,628.205128205128,290.244000000000
2000-08-01,29.4100000000000,25.6000000000000,1857.12391304348,12.4500000000000,1530.33478260870,257.149248624891,30.3085171496012,5.51000000000000,8038.43478260870,1172.552173913040,74.5247826086957,38.9400000000000,472.573913043478,5314.34782608696,604.895104895105,238.720000000000
2000-09-01,32.0800000000000,27.1500000000000,1961.89285714286,12.4500000000000,1602.30952380952,239.786842105263,29.8124884983428,5.56000000000000,8624.80952380952,1221.671428571430,73.8315000000000,39.4695000000000,488.047619047619,5471.80952380952,544.955044955045,275.265000000000
2000-10-01,31.4000000000000,27.1500000000000,1894.37272727273,12.4500000000000,1501.24545454545,208.457894736842,30.1277751472933,5.92000000000000,7650.63636363636,1091.613636363640,75.3713636363637,36.5472727272727,484.786363636364,5266.45454545455,538.461538461539,270.092000000000
2000-11-01,32.3300000000000,27.1500000000000,1795.60227272727,12.4500000000000,1475.55454545455,215.305665938577,28.7437287406289,5.86000000000000,7350.59090909091,1058.681818181820,70.4715000000000,33.3380000000000,465.877272727273,5264.81818181818,526.382708200890,289.621000000000
2000-12-01,25.2800000000000,30.7500000000000,1852.40000000000,12.4500000000000,1569.05500000000,199.178947368421,28.1258451618706,5.72000000000000,7318.80000000000,1059.330000000000,64.4952631578947,31.0747368421053,463.530000000000,5227.40000000000,524.475524475525,211.790000000000
2001-01-01,25.9500000000000,32.1000000000000,1787.05681818182,12.9900000000000,1619.87727272727,191.788825433587,27.6103437361532,4.98000000000000,6975.90909090909,1032.700000000000,64.9842857142857,32.9657142857143,478.536363636364,5168.50000000000,517.482517482518,275.604000000000
2001-02-01,27.2400000000000,32.1000000000000,1766.12500000000,12.9900000000000,1607.03000000000,185.065003421233,27.3004069271481,4.66000000000000,6546.80000000000,1021.580000000000,66.9410000000000,31.9685000000000,501.710000000000,5121.25000000000,501.748251748252,289.819000000000
2001-03-01,25.0200000000000,32.6000000000000,1742.15909090909,12.9900000000000,1512.17272727273,210.900286849654,26.0187851525231,4.85000000000000,6165.18181818182,1005.622727272730,65.9277272727273,30.9609090909091,498.845454545455,5049.63636363636,500.000000000000,263.492000000000
2001-04-01,25.6600000000000,33.5000000000000,1665.97222222222,12.9900000000000,1499.48333333333,208.963865568334,26.2534988467767,4.79000000000000,6363.11111111111,970.138888888889,65.5057894736842,28.6200000000000,477.588888888889,4949.77777777778,500.000000000000,289.279000000000
2001-05-01,27.5500000000000,33.8000000000000,1684.85000000000,12.9900000000000,1542.39047619048,194.010526315789,27.5147347733100,4.95000000000000,7086.47619047619,937.961904761905,68.9386363636364,29.7127272727273,466.076190476191,4951.78947368421,500.000000000000,275.589000000000
2001-06-01,26.9700000000000,33.9000000000000,1610.46904761905,12.9900000000000,1470.83333333333,209.165548275045,28.1185662296469,5.11000000000000,6674.33333333333,896.928571428571,63.6675000000000,29.3220000000000,444.733333333333,4829.90476190476,476.689976689977,305.238000000000
2001-07-01,24.8000000000000,34.0000000000000,1526.77045454545,12.9900000000000,1418.62272727273,279.628947368421,27.4841214793241,5.05000000000000,5962.54545454546,853.304545454545,58.4723809523810,27.5876190476191,462.154545454545,4343.59090909091,481.087094723458,289.424000000000
2001-08-01,25.8100000000000,33.8000000000000,1466.41136363636,12.9900000000000,1377.84545454545,312.618421052632,26.6036904584991,4.73000000000000,5525.63636363636,830.031818181818,59.6769565217391,25.8626086956522,483.627272727273,3929.45454545455,475.524475524475,292.195000000000
2001-09-01,25.0300000000000,32.8000000000000,1427.69736842105,12.9900000000000,1345.99500000000,259.555766092952,26.2921510185940,4.63000000000000,5057.65000000000,799.510000000000,57.7120000000000,23.7880000000000,464.805000000000,3698.36842105263,489.510489510489,282.920000000000
